ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1416297958.0554,dbt3,20586,10,mark,psql,,-1,2014-11-18 09:05:58.053529+01,2014-11-18 09:05:58.055396+01,2014-11-18 09:05:58.055396+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 09:05:58.0554+01
1416297958.0554,dbt3,20572,10,mark,psql,,-1,2014-11-18 09:05:58.048784+01,2014-11-18 09:05:58.050412+01,2014-11-18 09:05:58.050412+01,f,COPY partsupp FROM '/AXLE/mark/dbt3/dss/partsupp.tbl' USING DELIMITERS '|';,active,2014-11-18 09:05:58.050417+01
1416297958.0554,dbt3,20573,10,mark,psql,,-1,2014-11-18 09:05:58.048891+01,2014-11-18 09:05:58.050579+01,2014-11-18 09:05:58.050579+01,f,COPY part FROM '/AXLE/mark/dbt3/dss/part.tbl' USING DELIMITERS '|';,active,2014-11-18 09:05:58.050583+01
1416297958.0554,dbt3,20574,10,mark,psql,,-1,2014-11-18 09:05:58.048975+01,2014-11-18 09:05:58.050547+01,2014-11-18 09:05:58.050547+01,f,COPY customer FROM '/AXLE/mark/dbt3/dss/customer.tbl' USING DELIMITERS '|';,active,2014-11-18 09:05:58.050551+01
1416297958.0554,dbt3,20571,10,mark,psql,,-1,2014-11-18 09:05:58.048737+01,2014-11-18 09:05:58.050883+01,2014-11-18 09:05:58.050883+01,f,COPY supplier FROM '/AXLE/mark/dbt3/dss/supplier.tbl' USING DELIMITERS '|';,active,2014-11-18 09:05:58.050888+01
1416297958.0554,dbt3,20575,10,mark,psql,,-1,2014-11-18 09:05:58.049069+01,2014-11-18 09:05:58.050653+01,2014-11-18 09:05:58.050653+01,f,COPY orders FROM '/AXLE/mark/dbt3/dss/orders.tbl' USING DELIMITERS '|';,active,2014-11-18 09:05:58.050657+01
1416297958.0554,dbt3,20576,10,mark,psql,,-1,2014-11-18 09:05:58.049144+01,2014-11-18 09:05:58.050795+01,2014-11-18 09:05:58.050795+01,f,COPY lineitem FROM '/AXLE/mark/dbt3/dss/lineitem.tbl' USING DELIMITERS '|';,active,2014-11-18 09:05:58.050799+01
1416297958.0554,dbt3,20585,10,mark,psql,,-1,2014-11-18 09:05:58.053616+01,2014-11-18 09:05:58.055378+01,2014-11-18 09:05:58.055378+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 09:05:58.055384+01
1416297958.0554,dbt3,20590,10,mark,psql,,-1,2014-11-18 09:05:58.054154+01,2014-11-18 09:05:58.056028+01,2014-11-18 09:05:58.056028+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 09:05:58.056033+01
1416297958.0554,dbt3,20588,10,mark,psql,,-1,2014-11-18 09:05:58.053637+01,2014-11-18 09:05:58.055563+01,2014-11-18 09:05:58.055563+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 09:05:58.055567+01
1416297958.0554,dbt3,20589,10,mark,psql,,-1,2014-11-18 09:05:58.053945+01,2014-11-18 09:05:58.056052+01,2014-11-18 09:05:58.056052+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 09:05:58.056056+01
1416297958.0554,dbt3,20592,10,mark,psql,,-1,2014-11-18 09:05:58.055678+01,2014-11-18 09:05:58.057145+01,2014-11-18 09:05:58.057145+01,f,"
ALTER TABLE region
ADD CONSTRAINT pk_region PRIMARY KEY (r_regionkey) ;",active,2014-11-18 09:05:58.057149+01
1416298018.05696,dbt3,25805,10,mark,psql,,-1,2014-11-18 09:06:58.055179+01,2014-11-18 09:06:58.05684+01,2014-11-18 09:06:58.05684+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2014-11-18 09:06:58.056845+01
1416298018.05696,dbt3,25806,10,mark,psql,,-1,2014-11-18 09:06:58.055261+01,2014-11-18 09:06:58.056961+01,2014-11-18 09:06:58.056961+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-18 09:06:58.056966+01
1416298018.05696,dbt3,25807,10,mark,psql,,-1,2014-11-18 09:06:58.055411+01,2014-11-18 09:06:58.057143+01,2014-11-18 09:06:58.057143+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2014-11-18 09:06:58.057148+01
1416298018.05696,dbt3,25808,10,mark,psql,,-1,2014-11-18 09:06:58.055457+01,2014-11-18 09:06:58.057135+01,2014-11-18 09:06:58.057135+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2014-11-18 09:06:58.05714+01
1416298018.05696,dbt3,25809,10,mark,psql,,-1,2014-11-18 09:06:58.05551+01,2014-11-18 09:06:58.057152+01,2014-11-18 09:06:58.057152+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2014-11-18 09:06:58.057157+01
1416298018.05696,dbt3,20575,10,mark,psql,,-1,2014-11-18 09:05:58.049069+01,2014-11-18 09:05:58.050653+01,2014-11-18 09:05:58.050653+01,f,COPY orders FROM '/AXLE/mark/dbt3/dss/orders.tbl' USING DELIMITERS '|';,active,2014-11-18 09:05:58.050657+01
1416298018.05696,dbt3,20576,10,mark,psql,,-1,2014-11-18 09:05:58.049144+01,2014-11-18 09:05:58.050795+01,2014-11-18 09:05:58.050795+01,f,COPY lineitem FROM '/AXLE/mark/dbt3/dss/lineitem.tbl' USING DELIMITERS '|';,active,2014-11-18 09:05:58.050799+01
1416298078.05882,dbt3,1010,10,mark,psql,,-1,2014-11-18 09:07:58.057088+01,2014-11-18 09:07:58.058816+01,2014-11-18 09:07:58.058816+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-18 09:07:58.058821+01
1416298078.05882,dbt3,1011,10,mark,psql,,-1,2014-11-18 09:07:58.057177+01,2014-11-18 09:07:58.058818+01,2014-11-18 09:07:58.058818+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2014-11-18 09:07:58.058823+01
